id,property_type,bedrooms,price_$,city,neighborhood,start_date,end_date,parking_fee_per_month_$,laundry_per_month_$,cleaning_times_per_month,room_cleaining_price_$,mantainance_per_month_$,tax$_$,year,month,days_in_month
137672,Apartment,1.0,150.0,New York,Harlem,2024-06-22,2024-11-20,29.57,36.18,3,7,66.14,6.0,2024,Nov,20
1865406,Apartment,0.0,94.0,New York,Staten Island,2024-06-18,2024-08-25,39.28,25.18,3,7,45.27,3.7600000000000002,2024,Jun,13
1865406,Apartment,0.0,94.0,New York,Staten Island,2024-06-18,2024-08-25,39.28,25.18,3,7,45.27,3.7600000000000002,2024,Jul,31
1865406,Apartment,0.0,94.0,New York,Staten Island,2024-06-18,2024-08-25,39.28,25.18,3,7,45.27,3.7600000000000002,2024,Aug,25
8338986,Apartment,1.0,255.0,New York,Harlem,2024-12-26,2024-12-31,34.41,33.33,3,7,68.94,10.200000000000001,2024,Dec,6
7968598,Apartment,1.0,220.0,New York,Brookyn,2024-08-31,2024-10-27,34.14,26.07,3,7,69.16,8.8,2024,Aug,1
7968598,Apartment,1.0,220.0,New York,Brookyn,2024-08-31,2024-10-27,34.14,26.07,3,7,69.16,8.8,2024,Sep,30
7968598,Apartment,1.0,220.0,New York,Brookyn,2024-08-31,2024-10-27,34.14,26.07,3,7,69.16,8.8,2024,Oct,27
9476010,Studio,3.0,650.0,New York,Queens,2024-11-03,2024-12-27,27.75,27.5,4,5,40.89,26.0,2024,Nov,28
9476010,Studio,3.0,650.0,New York,Queens,2024-11-03,2024-12-27,27.75,27.5,4,5,40.89,26.0,2024,Dec,27
7973781,House,2.0,255.0,New York,Staten Island,2024-08-08,2024-12-13,0.0,48.04,2,8,74.99,10.200000000000001,2024,Aug,24
7973781,House,2.0,255.0,New York,Staten Island,2024-08-08,2024-12-13,0.0,48.04,2,8,74.99,10.200000000000001,2024,Sep,30
7973781,House,2.0,255.0,New York,Staten Island,2024-08-08,2024-12-13,0.0,48.04,2,8,74.99,10.200000000000001,2024,Oct,31
7973781,House,2.0,255.0,New York,Staten Island,2024-08-08,2024-12-13,0.0,48.04,2,8,74.99,10.200000000000001,2024,Nov,30
7973781,House,2.0,255.0,New York,Staten Island,2024-08-08,2024-12-13,0.0,48.04,2,8,74.99,10.200000000000001,2024,Dec,13
4902063,Apartment,1.0,89.0,New York,Manhattan,2024-12-17,2024-12-31,35.33,38.31,3,7,59.9,3.56,2024,Dec,15
2677273,Studio,1.0,180.0,New York,Brookyn,2024-11-11,2024-11-21,29.24,22.23,4,5,43.23,7.2,2024,Nov,11
3441949,Studio,2.0,194.0,New York,Brookyn,2024-12-06,2024-12-09,29.03,22.66,4,5,39.33,7.76,2024,Dec,4
7873804,Apartment,1.0,400.0,New York,Manhattan,2024-10-06,2024-11-11,33.63,35.67,3,7,58.43,16.0,2024,Oct,26
7873804,Apartment,1.0,400.0,New York,Manhattan,2024-10-06,2024-11-11,33.63,35.67,3,7,58.43,16.0,2024,Nov,11
217106,Apartment,0.0,110.0,New York,Manhattan,2024-05-22,2024-10-13,28.14,32.46,3,7,69.65,4.4,2024,May,10
217106,Apartment,0.0,110.0,New York,Manhattan,2024-05-22,2024-10-13,28.14,32.46,3,7,69.65,4.4,2024,Jun,30
217106,Apartment,0.0,110.0,New York,Manhattan,2024-05-22,2024-10-13,28.14,32.46,3,7,69.65,4.4,2024,Jul,31
217106,Apartment,0.0,110.0,New York,Manhattan,2024-05-22,2024-10-13,28.14,32.46,3,7,69.65,4.4,2024,Aug,31
217106,Apartment,0.0,110.0,New York,Manhattan,2024-05-22,2024-10-13,28.14,32.46,3,7,69.65,4.4,2024,Sep,30
217106,Apartment,0.0,110.0,New York,Manhattan,2024-05-22,2024-10-13,28.14,32.46,3,7,69.65,4.4,2024,Oct,13
3221082,Apartment,3.0,279.0,New York,Brookyn,2024-08-17,2024-09-28,25.58,38.4,3,7,65.16,11.16,2024,Aug,15
3221082,Apartment,3.0,279.0,New York,Brookyn,2024-08-17,2024-09-28,25.58,38.4,3,7,65.16,11.16,2024,Sep,28
245339,Studio,1.0,136.0,New York,Brookyn,2024-11-03,2024-12-20,21.85,26.61,4,5,46.38,5.44,2024,Nov,28
245339,Studio,1.0,136.0,New York,Brookyn,2024-11-03,2024-12-20,21.85,26.61,4,5,46.38,5.44,2024,Dec,20
44032,Apartment,1.0,95.0,New York,Brookyn,2024-10-29,2024-11-29,35.41,36.56,3,7,57.76,3.8000000000000003,2024,Oct,3
44032,Apartment,1.0,95.0,New York,Brookyn,2024-10-29,2024-11-29,35.41,36.56,3,7,57.76,3.8000000000000003,2024,Nov,29
1433917,Apartment,1.0,175.0,New York,Queens,2024-10-14,2024-11-21,25.65,26.97,3,7,68.12,7.0,2024,Oct,18
1433917,Apartment,1.0,175.0,New York,Queens,2024-10-14,2024-11-21,25.65,26.97,3,7,68.12,7.0,2024,Nov,21
8941317,Studio,3.0,429.0,New York,Brookyn,2024-12-04,2024-12-12,23.8,29.13,4,5,45.76,17.16,2024,Dec,9
1624068,Studio,0.0,169.0,New York,Brookyn,2024-05-30,2024-12-17,27.54,22.81,4,5,44.83,6.76,2024,May,2
1624068,Studio,0.0,169.0,New York,Brookyn,2024-05-30,2024-12-17,27.54,22.81,4,5,44.83,6.76,2024,Jun,30
1624068,Studio,0.0,169.0,New York,Brookyn,2024-05-30,2024-12-17,27.54,22.81,4,5,44.83,6.76,2024,Jul,31
1624068,Studio,0.0,169.0,New York,Brookyn,2024-05-30,2024-12-17,27.54,22.81,4,5,44.83,6.76,2024,Aug,31
1624068,Studio,0.0,169.0,New York,Brookyn,2024-05-30,2024-12-17,27.54,22.81,4,5,44.83,6.76,2024,Sep,30
1624068,Studio,0.0,169.0,New York,Brookyn,2024-05-30,2024-12-17,27.54,22.81,4,5,44.83,6.76,2024,Oct,31
1624068,Studio,0.0,169.0,New York,Brookyn,2024-05-30,2024-12-17,27.54,22.81,4,5,44.83,6.76,2024,Nov,30
1624068,Studio,0.0,169.0,New York,Brookyn,2024-05-30,2024-12-17,27.54,22.81,4,5,44.83,6.76,2024,Dec,17
4416566,Apartment,1.0,150.0,New York,Brookyn,2024-07-22,2024-08-06,31.24,37.68,3,7,52.99,6.0,2024,Jul,10
4416566,Apartment,1.0,150.0,New York,Brookyn,2024-07-22,2024-08-06,31.24,37.68,3,7,52.99,6.0,2024,Aug,6
1059961,Apartment,1.0,5000.0,New York,Harlem,2024-09-21,2024-12-14,36.49,29.01,3,7,56.7,200.0,2024,Sep,10
1059961,Apartment,1.0,5000.0,New York,Harlem,2024-09-21,2024-12-14,36.49,29.01,3,7,56.7,200.0,2024,Oct,31
1059961,Apartment,1.0,5000.0,New York,Harlem,2024-09-21,2024-12-14,36.49,29.01,3,7,56.7,200.0,2024,Nov,30
1059961,Apartment,1.0,5000.0,New York,Harlem,2024-09-21,2024-12-14,36.49,29.01,3,7,56.7,200.0,2024,Dec,14
4532551,Studio,1.0,259.0,New York,Staten Island,2024-10-17,2024-12-22,28.6,20.0,4,5,35.77,10.36,2024,Oct,15
4532551,Studio,1.0,259.0,New York,Staten Island,2024-10-17,2024-12-22,28.6,20.0,4,5,35.77,10.36,2024,Nov,30
4532551,Studio,1.0,259.0,New York,Staten Island,2024-10-17,2024-12-22,28.6,20.0,4,5,35.77,10.36,2024,Dec,22
2465543,Studio,2.0,99.0,New York,Queens,2024-12-15,2024-12-17,25.8,20.18,4,5,45.0,3.96,2024,Dec,3
4663132,House,3.0,575.0,New York,Staten Island,2024-11-18,2024-12-16,0.0,37.21,2,8,68.01,23.0,2024,Nov,13
4663132,House,3.0,575.0,New York,Staten Island,2024-11-18,2024-12-16,0.0,37.21,2,8,68.01,23.0,2024,Dec,16
4653022,House,1.0,62.0,New York,Staten Island,2024-10-19,2024-12-15,0.0,45.54,2,8,65.65,2.48,2024,Oct,13
4653022,House,1.0,62.0,New York,Staten Island,2024-10-19,2024-12-15,0.0,45.54,2,8,65.65,2.48,2024,Nov,30
4653022,House,1.0,62.0,New York,Staten Island,2024-10-19,2024-12-15,0.0,45.54,2,8,65.65,2.48,2024,Dec,15
8275596,House,1.0,104.0,New York,Harlem,2024-05-01,2024-12-21,0.0,48.36,2,8,76.43,4.16,2024,May,31
8275596,House,1.0,104.0,New York,Harlem,2024-05-01,2024-12-21,0.0,48.36,2,8,76.43,4.16,2024,Jun,30
8275596,House,1.0,104.0,New York,Harlem,2024-05-01,2024-12-21,0.0,48.36,2,8,76.43,4.16,2024,Jul,31
8275596,House,1.0,104.0,New York,Harlem,2024-05-01,2024-12-21,0.0,48.36,2,8,76.43,4.16,2024,Aug,31
8275596,House,1.0,104.0,New York,Harlem,2024-05-01,2024-12-21,0.0,48.36,2,8,76.43,4.16,2024,Sep,30
8275596,House,1.0,104.0,New York,Harlem,2024-05-01,2024-12-21,0.0,48.36,2,8,76.43,4.16,2024,Oct,31
8275596,House,1.0,104.0,New York,Harlem,2024-05-01,2024-12-21,0.0,48.36,2,8,76.43,4.16,2024,Nov,30
8275596,House,1.0,104.0,New York,Harlem,2024-05-01,2024-12-21,0.0,48.36,2,8,76.43,4.16,2024,Dec,21
3563261,Apartment,1.0,185.0,New York,Queens,2024-05-21,2024-08-04,30.79,25.88,3,7,61.59,7.4,2024,May,11
3563261,Apartment,1.0,185.0,New York,Queens,2024-05-21,2024-08-04,30.79,25.88,3,7,61.59,7.4,2024,Jun,30
3563261,Apartment,1.0,185.0,New York,Queens,2024-05-21,2024-08-04,30.79,25.88,3,7,61.59,7.4,2024,Jul,31
3563261,Apartment,1.0,185.0,New York,Queens,2024-05-21,2024-08-04,30.79,25.88,3,7,61.59,7.4,2024,Aug,4
2432104,House,1.0,60.0,New York,Queens,2024-10-20,2024-12-31,0.0,40.03,2,8,66.36,2.4,2024,Oct,12
2432104,House,1.0,60.0,New York,Queens,2024-10-20,2024-12-31,0.0,40.03,2,8,66.36,2.4,2024,Nov,30
2432104,House,1.0,60.0,New York,Queens,2024-10-20,2024-12-31,0.0,40.03,2,8,66.36,2.4,2024,Dec,31
226594,Apartment,1.0,120.0,New York,Manhattan,2024-06-06,2024-07-11,34.46,25.52,3,7,53.81,4.8,2024,Jun,25
226594,Apartment,1.0,120.0,New York,Manhattan,2024-06-06,2024-07-11,34.46,25.52,3,7,53.81,4.8,2024,Jul,11
2172308,House,3.0,462.0,New York,Brookyn,2024-10-23,2024-12-24,0.0,49.06,2,8,65.86,18.48,2024,Oct,9
2172308,House,3.0,462.0,New York,Brookyn,2024-10-23,2024-12-24,0.0,49.06,2,8,65.86,18.48,2024,Nov,30
2172308,House,3.0,462.0,New York,Brookyn,2024-10-23,2024-12-24,0.0,49.06,2,8,65.86,18.48,2024,Dec,24
8352275,Studio,1.0,129.0,New York,Queens,2024-07-02,2024-11-29,21.08,23.78,4,5,44.4,5.16,2024,Jul,30
8352275,Studio,1.0,129.0,New York,Queens,2024-07-02,2024-11-29,21.08,23.78,4,5,44.4,5.16,2024,Aug,31
8352275,Studio,1.0,129.0,New York,Queens,2024-07-02,2024-11-29,21.08,23.78,4,5,44.4,5.16,2024,Sep,30
8352275,Studio,1.0,129.0,New York,Queens,2024-07-02,2024-11-29,21.08,23.78,4,5,44.4,5.16,2024,Oct,31
8352275,Studio,1.0,129.0,New York,Queens,2024-07-02,2024-11-29,21.08,23.78,4,5,44.4,5.16,2024,Nov,29
501770,Apartment,1.0,220.0,New York,Harlem,2024-11-02,2024-12-01,37.27,35.54,3,7,62.24,8.8,2024,Nov,29
501770,Apartment,1.0,220.0,New York,Harlem,2024-11-02,2024-12-01,37.27,35.54,3,7,62.24,8.8,2024,Dec,1
2559297,Studio,2.0,235.0,New York,Harlem,2024-04-23,2024-10-25,18.95,24.47,4,5,49.0,9.4,2024,Apr,8
2559297,Studio,2.0,235.0,New York,Harlem,2024-04-23,2024-10-25,18.95,24.47,4,5,49.0,9.4,2024,May,31
2559297,Studio,2.0,235.0,New York,Harlem,2024-04-23,2024-10-25,18.95,24.47,4,5,49.0,9.4,2024,Jun,30
2559297,Studio,2.0,235.0,New York,Harlem,2024-04-23,2024-10-25,18.95,24.47,4,5,49.0,9.4,2024,Jul,31
2559297,Studio,2.0,235.0,New York,Harlem,2024-04-23,2024-10-25,18.95,24.47,4,5,49.0,9.4,2024,Aug,31
2559297,Studio,2.0,235.0,New York,Harlem,2024-04-23,2024-10-25,18.95,24.47,4,5,49.0,9.4,2024,Sep,30
2559297,Studio,2.0,235.0,New York,Harlem,2024-04-23,2024-10-25,18.95,24.47,4,5,49.0,9.4,2024,Oct,25
5222044,Apartment,2.0,250.0,New York,Staten Island,2024-06-05,2024-07-02,35.59,30.84,3,7,58.0,10.0,2024,Jun,26
5222044,Apartment,2.0,250.0,New York,Staten Island,2024-06-05,2024-07-02,35.59,30.84,3,7,58.0,10.0,2024,Jul,2
1428909,Studio,1.0,142.0,New York,Staten Island,2024-06-04,2024-10-30,19.86,22.77,4,5,49.19,5.68,2024,Jun,27
1428909,Studio,1.0,142.0,New York,Staten Island,2024-06-04,2024-10-30,19.86,22.77,4,5,49.19,5.68,2024,Jul,31
1428909,Studio,1.0,142.0,New York,Staten Island,2024-06-04,2024-10-30,19.86,22.77,4,5,49.19,5.68,2024,Aug,31
1428909,Studio,1.0,142.0,New York,Staten Island,2024-06-04,2024-10-30,19.86,22.77,4,5,49.19,5.68,2024,Sep,30
1428909,Studio,1.0,142.0,New York,Staten Island,2024-06-04,2024-10-30,19.86,22.77,4,5,49.19,5.68,2024,Oct,30
7676566,House,3.0,599.0,New York,Harlem,2024-09-29,2024-11-23,0.0,38.5,2,8,62.86,23.96,2024,Sep,2
7676566,House,3.0,599.0,New York,Harlem,2024-09-29,2024-11-23,0.0,38.5,2,8,62.86,23.96,2024,Oct,31
7676566,House,3.0,599.0,New York,Harlem,2024-09-29,2024-11-23,0.0,38.5,2,8,62.86,23.96,2024,Nov,23
6365956,House,1.0,129.0,New York,Harlem,2024-04-21,2024-08-24,0.0,35.61,2,8,79.05,5.16,2024,Apr,10
6365956,House,1.0,129.0,New York,Harlem,2024-04-21,2024-08-24,0.0,35.61,2,8,79.05,5.16,2024,May,31
6365956,House,1.0,129.0,New York,Harlem,2024-04-21,2024-08-24,0.0,35.61,2,8,79.05,5.16,2024,Jun,30
6365956,House,1.0,129.0,New York,Harlem,2024-04-21,2024-08-24,0.0,35.61,2,8,79.05,5.16,2024,Jul,31
6365956,House,1.0,129.0,New York,Harlem,2024-04-21,2024-08-24,0.0,35.61,2,8,79.05,5.16,2024,Aug,24
1077444,Studio,1.0,120.0,New York,Brookyn,2024-12-17,2024-12-21,23.4,22.08,4,5,37.84,4.8,2024,Dec,5
997382,House,1.0,53.0,New York,Harlem,2024-05-22,2024-06-30,0.0,46.18,2,8,64.67,2.12,2024,May,10
997382,House,1.0,53.0,New York,Harlem,2024-05-22,2024-06-30,0.0,46.18,2,8,64.67,2.12,2024,Jun,30
819856,Studio,2.0,289.0,New York,Harlem,2024-12-23,2024-12-29,24.19,22.8,4,5,41.98,11.56,2024,Dec,7
1752371,Studio,1.0,155.0,New York,Queens,2024-07-03,2024-10-14,29.03,21.05,4,5,45.05,6.2,2024,Jul,29
1752371,Studio,1.0,155.0,New York,Queens,2024-07-03,2024-10-14,29.03,21.05,4,5,45.05,6.2,2024,Aug,31
1752371,Studio,1.0,155.0,New York,Queens,2024-07-03,2024-10-14,29.03,21.05,4,5,45.05,6.2,2024,Sep,30
1752371,Studio,1.0,155.0,New York,Queens,2024-07-03,2024-10-14,29.03,21.05,4,5,45.05,6.2,2024,Oct,14
2747383,Studio,2.0,295.0,New York,Queens,2024-09-22,2024-12-14,24.24,28.58,4,5,45.34,11.8,2024,Sep,9
2747383,Studio,2.0,295.0,New York,Queens,2024-09-22,2024-12-14,24.24,28.58,4,5,45.34,11.8,2024,Oct,31
2747383,Studio,2.0,295.0,New York,Queens,2024-09-22,2024-12-14,24.24,28.58,4,5,45.34,11.8,2024,Nov,30
2747383,Studio,2.0,295.0,New York,Queens,2024-09-22,2024-12-14,24.24,28.58,4,5,45.34,11.8,2024,Dec,14
8084285,Studio,0.0,190.0,New York,Brookyn,2024-10-22,2024-12-23,27.12,23.75,4,5,48.7,7.6000000000000005,2024,Oct,10
8084285,Studio,0.0,190.0,New York,Brookyn,2024-10-22,2024-12-23,27.12,23.75,4,5,48.7,7.6000000000000005,2024,Nov,30
8084285,Studio,0.0,190.0,New York,Brookyn,2024-10-22,2024-12-23,27.12,23.75,4,5,48.7,7.6000000000000005,2024,Dec,23
1868880,House,4.0,995.0,New York,Manhattan,2024-09-29,2024-11-14,0.0,48.09,2,8,66.71,39.800000000000004,2024,Sep,2
1868880,House,4.0,995.0,New York,Manhattan,2024-09-29,2024-11-14,0.0,48.09,2,8,66.71,39.800000000000004,2024,Oct,31
1868880,House,4.0,995.0,New York,Manhattan,2024-09-29,2024-11-14,0.0,48.09,2,8,66.71,39.800000000000004,2024,Nov,14
2460904,Studio,1.0,150.0,New York,Brookyn,2024-10-08,2024-11-04,16.43,26.7,4,5,41.16,6.0,2024,Oct,24
2460904,Studio,1.0,150.0,New York,Brookyn,2024-10-08,2024-11-04,16.43,26.7,4,5,41.16,6.0,2024,Nov,4
8340498,Apartment,0.0,176.0,New York,Staten Island,2024-07-25,2024-10-18,30.73,36.97,3,7,61.18,7.04,2024,Jul,7
8340498,Apartment,0.0,176.0,New York,Staten Island,2024-07-25,2024-10-18,30.73,36.97,3,7,61.18,7.04,2024,Aug,31
8340498,Apartment,0.0,176.0,New York,Staten Island,2024-07-25,2024-10-18,30.73,36.97,3,7,61.18,7.04,2024,Sep,30
8340498,Apartment,0.0,176.0,New York,Staten Island,2024-07-25,2024-10-18,30.73,36.97,3,7,61.18,7.04,2024,Oct,18
1623609,House,1.0,150.0,New York,Manhattan,2024-08-09,2024-12-24,0.0,42.39,2,8,74.03,6.0,2024,Aug,23
1623609,House,1.0,150.0,New York,Manhattan,2024-08-09,2024-12-24,0.0,42.39,2,8,74.03,6.0,2024,Sep,30
1623609,House,1.0,150.0,New York,Manhattan,2024-08-09,2024-12-24,0.0,42.39,2,8,74.03,6.0,2024,Oct,31
1623609,House,1.0,150.0,New York,Manhattan,2024-08-09,2024-12-24,0.0,42.39,2,8,74.03,6.0,2024,Nov,30
1623609,House,1.0,150.0,New York,Manhattan,2024-08-09,2024-12-24,0.0,42.39,2,8,74.03,6.0,2024,Dec,24
4463165,Apartment,1.0,155.0,New York,Harlem,2024-04-14,2024-12-29,31.21,31.67,3,7,49.22,6.2,2024,Apr,17
4463165,Apartment,1.0,155.0,New York,Harlem,2024-04-14,2024-12-29,31.21,31.67,3,7,49.22,6.2,2024,May,31
4463165,Apartment,1.0,155.0,New York,Harlem,2024-04-14,2024-12-29,31.21,31.67,3,7,49.22,6.2,2024,Jun,30
4463165,Apartment,1.0,155.0,New York,Harlem,2024-04-14,2024-12-29,31.21,31.67,3,7,49.22,6.2,2024,Jul,31
4463165,Apartment,1.0,155.0,New York,Harlem,2024-04-14,2024-12-29,31.21,31.67,3,7,49.22,6.2,2024,Aug,31
4463165,Apartment,1.0,155.0,New York,Harlem,2024-04-14,2024-12-29,31.21,31.67,3,7,49.22,6.2,2024,Sep,30
4463165,Apartment,1.0,155.0,New York,Harlem,2024-04-14,2024-12-29,31.21,31.67,3,7,49.22,6.2,2024,Oct,31
4463165,Apartment,1.0,155.0,New York,Harlem,2024-04-14,2024-12-29,31.21,31.67,3,7,49.22,6.2,2024,Nov,30
4463165,Apartment,1.0,155.0,New York,Harlem,2024-04-14,2024-12-29,31.21,31.67,3,7,49.22,6.2,2024,Dec,29
4774742,House,1.0,62.0,New York,Queens,2024-05-04,2024-10-20,0.0,43.95,2,8,79.3,2.48,2024,May,28
4774742,House,1.0,62.0,New York,Queens,2024-05-04,2024-10-20,0.0,43.95,2,8,79.3,2.48,2024,Jun,30
4774742,House,1.0,62.0,New York,Queens,2024-05-04,2024-10-20,0.0,43.95,2,8,79.3,2.48,2024,Jul,31
4774742,House,1.0,62.0,New York,Queens,2024-05-04,2024-10-20,0.0,43.95,2,8,79.3,2.48,2024,Aug,31
4774742,House,1.0,62.0,New York,Queens,2024-05-04,2024-10-20,0.0,43.95,2,8,79.3,2.48,2024,Sep,30
4774742,House,1.0,62.0,New York,Queens,2024-05-04,2024-10-20,0.0,43.95,2,8,79.3,2.48,2024,Oct,20
6591087,Studio,1.0,375.0,New York,Manhattan,2024-10-11,2024-11-29,26.69,20.33,4,5,47.64,15.0,2024,Oct,21
6591087,Studio,1.0,375.0,New York,Manhattan,2024-10-11,2024-11-29,26.69,20.33,4,5,47.64,15.0,2024,Nov,29
2396847,Apartment,0.0,125.0,New York,Manhattan,2024-05-01,2024-10-08,32.82,26.86,3,7,69.62,5.0,2024,May,31
2396847,Apartment,0.0,125.0,New York,Manhattan,2024-05-01,2024-10-08,32.82,26.86,3,7,69.62,5.0,2024,Jun,30
2396847,Apartment,0.0,125.0,New York,Manhattan,2024-05-01,2024-10-08,32.82,26.86,3,7,69.62,5.0,2024,Jul,31
2396847,Apartment,0.0,125.0,New York,Manhattan,2024-05-01,2024-10-08,32.82,26.86,3,7,69.62,5.0,2024,Aug,31
2396847,Apartment,0.0,125.0,New York,Manhattan,2024-05-01,2024-10-08,32.82,26.86,3,7,69.62,5.0,2024,Sep,30
2396847,Apartment,0.0,125.0,New York,Manhattan,2024-05-01,2024-10-08,32.82,26.86,3,7,69.62,5.0,2024,Oct,8
6648062,House,1.0,110.0,New York,Brookyn,2024-12-01,2024-12-17,0.0,47.29,2,8,76.03,4.4,2024,Dec,17
533193,House,1.0,43.0,New York,Harlem,2024-04-20,2024-08-31,0.0,49.63,2,8,65.87,1.72,2024,Apr,11
533193,House,1.0,43.0,New York,Harlem,2024-04-20,2024-08-31,0.0,49.63,2,8,65.87,1.72,2024,May,31
533193,House,1.0,43.0,New York,Harlem,2024-04-20,2024-08-31,0.0,49.63,2,8,65.87,1.72,2024,Jun,30
533193,House,1.0,43.0,New York,Harlem,2024-04-20,2024-08-31,0.0,49.63,2,8,65.87,1.72,2024,Jul,31
533193,House,1.0,43.0,New York,Harlem,2024-04-20,2024-08-31,0.0,49.63,2,8,65.87,1.72,2024,Aug,31
3780418,Studio,0.0,170.0,New York,Queens,2024-10-07,2024-12-16,16.51,24.66,4,5,43.29,6.8,2024,Oct,25
3780418,Studio,0.0,170.0,New York,Queens,2024-10-07,2024-12-16,16.51,24.66,4,5,43.29,6.8,2024,Nov,30
3780418,Studio,0.0,170.0,New York,Queens,2024-10-07,2024-12-16,16.51,24.66,4,5,43.29,6.8,2024,Dec,16
754117,Apartment,1.0,152.0,New York,Harlem,2024-12-19,2024-12-21,34.98,39.26,3,7,62.24,6.08,2024,Dec,3
2984463,House,1.0,150.0,New York,Queens,2024-05-28,2024-06-19,0.0,46.28,2,8,75.0,6.0,2024,May,4
2984463,House,1.0,150.0,New York,Queens,2024-05-28,2024-06-19,0.0,46.28,2,8,75.0,6.0,2024,Jun,19
7870535,Apartment,2.0,210.0,New York,Staten Island,2024-07-04,2024-11-14,31.83,29.67,3,7,55.83,8.4,2024,Jul,28
7870535,Apartment,2.0,210.0,New York,Staten Island,2024-07-04,2024-11-14,31.83,29.67,3,7,55.83,8.4,2024,Aug,31
7870535,Apartment,2.0,210.0,New York,Staten Island,2024-07-04,2024-11-14,31.83,29.67,3,7,55.83,8.4,2024,Sep,30
7870535,Apartment,2.0,210.0,New York,Staten Island,2024-07-04,2024-11-14,31.83,29.67,3,7,55.83,8.4,2024,Oct,31
7870535,Apartment,2.0,210.0,New York,Staten Island,2024-07-04,2024-11-14,31.83,29.67,3,7,55.83,8.4,2024,Nov,14
6007925,Studio,2.0,350.0,New York,Queens,2024-06-26,2024-09-30,19.68,21.17,4,5,39.98,14.0,2024,Jun,5
6007925,Studio,2.0,350.0,New York,Queens,2024-06-26,2024-09-30,19.68,21.17,4,5,39.98,14.0,2024,Jul,31
6007925,Studio,2.0,350.0,New York,Queens,2024-06-26,2024-09-30,19.68,21.17,4,5,39.98,14.0,2024,Aug,31
6007925,Studio,2.0,350.0,New York,Queens,2024-06-26,2024-09-30,19.68,21.17,4,5,39.98,14.0,2024,Sep,30
5617847,House,1.0,125.0,New York,Brookyn,2024-10-15,2024-11-12,0.0,35.85,2,8,71.99,5.0,2024,Oct,17
5617847,House,1.0,125.0,New York,Brookyn,2024-10-15,2024-11-12,0.0,35.85,2,8,71.99,5.0,2024,Nov,12
2532756,House,1.0,75.0,New York,Queens,2024-07-24,2024-12-26,0.0,42.52,2,8,63.97,3.0,2024,Jul,8
2532756,House,1.0,75.0,New York,Queens,2024-07-24,2024-12-26,0.0,42.52,2,8,63.97,3.0,2024,Aug,31
2532756,House,1.0,75.0,New York,Queens,2024-07-24,2024-12-26,0.0,42.52,2,8,63.97,3.0,2024,Sep,30
2532756,House,1.0,75.0,New York,Queens,2024-07-24,2024-12-26,0.0,42.52,2,8,63.97,3.0,2024,Oct,31
2532756,House,1.0,75.0,New York,Queens,2024-07-24,2024-12-26,0.0,42.52,2,8,63.97,3.0,2024,Nov,30
2532756,House,1.0,75.0,New York,Queens,2024-07-24,2024-12-26,0.0,42.52,2,8,63.97,3.0,2024,Dec,26
2677288,Studio,1.0,99.0,New York,Queens,2024-09-12,2024-11-14,20.46,27.72,4,5,39.39,3.96,2024,Sep,19
2677288,Studio,1.0,99.0,New York,Queens,2024-09-12,2024-11-14,20.46,27.72,4,5,39.39,3.96,2024,Oct,31
2677288,Studio,1.0,99.0,New York,Queens,2024-09-12,2024-11-14,20.46,27.72,4,5,39.39,3.96,2024,Nov,14
109883,Studio,2.0,125.0,New York,Harlem,2024-05-29,2024-11-13,20.7,24.02,4,5,47.29,5.0,2024,May,3
109883,Studio,2.0,125.0,New York,Harlem,2024-05-29,2024-11-13,20.7,24.02,4,5,47.29,5.0,2024,Jun,30
109883,Studio,2.0,125.0,New York,Harlem,2024-05-29,2024-11-13,20.7,24.02,4,5,47.29,5.0,2024,Jul,31
109883,Studio,2.0,125.0,New York,Harlem,2024-05-29,2024-11-13,20.7,24.02,4,5,47.29,5.0,2024,Aug,31
109883,Studio,2.0,125.0,New York,Harlem,2024-05-29,2024-11-13,20.7,24.02,4,5,47.29,5.0,2024,Sep,30
109883,Studio,2.0,125.0,New York,Harlem,2024-05-29,2024-11-13,20.7,24.02,4,5,47.29,5.0,2024,Oct,31
109883,Studio,2.0,125.0,New York,Harlem,2024-05-29,2024-11-13,20.7,24.02,4,5,47.29,5.0,2024,Nov,13
10105584,Apartment,1.0,295.0,New York,Brookyn,2024-09-29,2024-10-01,26.75,36.62,3,7,54.66,11.8,2024,Sep,2
10105584,Apartment,1.0,295.0,New York,Brookyn,2024-09-29,2024-10-01,26.75,36.62,3,7,54.66,11.8,2024,Oct,1
8926024,Apartment,2.0,270.0,New York,Staten Island,2024-10-26,2024-10-29,32.48,31.22,3,7,64.79,10.8,2024,Oct,4
2209353,Studio,1.0,179.0,New York,Manhattan,2024-07-03,2024-08-04,26.93,20.66,4,5,42.76,7.16,2024,Jul,29
2209353,Studio,1.0,179.0,New York,Manhattan,2024-07-03,2024-08-04,26.93,20.66,4,5,42.76,7.16,2024,Aug,4
8763407,Studio,1.0,55.0,New York,Staten Island,2024-09-12,2024-12-16,27.55,20.35,4,5,35.11,2.2,2024,Sep,19
8763407,Studio,1.0,55.0,New York,Staten Island,2024-09-12,2024-12-16,27.55,20.35,4,5,35.11,2.2,2024,Oct,31
8763407,Studio,1.0,55.0,New York,Staten Island,2024-09-12,2024-12-16,27.55,20.35,4,5,35.11,2.2,2024,Nov,30
8763407,Studio,1.0,55.0,New York,Staten Island,2024-09-12,2024-12-16,27.55,20.35,4,5,35.11,2.2,2024,Dec,16
